domain,path,method,operationId,summary,tags,x_sage_pathtitle,x_sage_professional_only,full_url_example,consumes,produces,source_file
Sales,/customer_contacts/{CustomerContactId}/customer_faxes,POST,PostCustomerFaxForCustomerContact,Customer Faxes By Contact,Customer Faxes,Customer faxes by contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_faxes,application/json,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_faxes/{Id},DELETE,DeleteCustomerFaxForCustomerContact,Customer Fax For Customer Contact,Customer Faxes,Customer fax for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_faxes/{Id},,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_faxes/{Id},GET,GetCustomerFaxForCustomerContact,Customer Fax For Customer Contact,Customer Faxes,Customer fax for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_faxes/{Id},,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_faxes/{Id},PUT,PutCustomerFaxForCustomerContact,Customer Fax For Customer Contact,Customer Faxes,Customer fax for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_faxes/{Id},application/json,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_mobiles,GET,GetCustomerMobilesForCustomerContact,Customer Mobiles By Contact,Customer Mobiles,Customer mobiles by contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_mobiles,,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_mobiles,POST,PostCustomerMobileForCustomerContact,Customer Mobiles By Contact,Customer Mobiles,Customer mobiles by contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_mobiles,application/json,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_mobiles/{Id},DELETE,DeleteCustomerMobileForCustomerContact,Customer Mobile For Customer Contact,Customer Mobiles,Customer mobile for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_mobiles/{Id},,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_mobiles/{Id},GET,GetCustomerMobileForCustomerContact,Customer Mobile For Customer Contact,Customer Mobiles,Customer mobile for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_mobiles/{Id},,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_mobiles/{Id},PUT,PutCustomerMobileForCustomerContact,Customer Mobile For Customer Contact,Customer Mobiles,Customer mobile for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_mobiles/{Id},application/json,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_telephones,GET,GetCustomerTelephonesForCustomerContact,Customer Telephones By Contact,Customer Telephones,Customer telephones by contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_telephones,,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_telephones,POST,PostCustomerTelephoneForCustomerContact,Customer Telephones By Contact,Customer Telephones,Customer telephones by contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_telephones,application/json,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_telephones/{Id},DELETE,DeleteCustomerTelephoneForCustomerContact,Customer Telephone For Customer Contact,Customer Telephones,Customer telephone for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_telephones/{Id},,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_telephones/{Id},GET,GetCustomerTelephoneForCustomerContact,Customer Telephone For Customer Contact,Customer Telephones,Customer telephone for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_telephones/{Id},,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_telephones/{Id},PUT,PutCustomerTelephoneForCustomerContact,Customer Telephone For Customer Contact,Customer Telephones,Customer telephone for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_telephones/{Id},application/json,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_websites,GET,GetCustomerWebsitesForCustomerContact,Customer Websites By Contact,Customer Websites,Customer websites by contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_websites,,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_websites,POST,PostCustomerWebsiteForCustomerContact,Customer Websites By Contact,Customer Websites,Customer websites by contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_websites,application/json,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_websites/{Id},DELETE,DeleteCustomerWebsiteForCustomerContact,Customer Website For Customer Contact,Customer Websites,Customer website for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_websites/{Id},,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_websites/{Id},GET,GetCustomerWebsiteForCustomerContact,Customer Website For Customer Contact,Customer Websites,Customer website for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_websites/{Id},,application/json,sales.json
Sales,/customer_contacts/{CustomerContactId}/customer_websites/{Id},PUT,PutCustomerWebsiteForCustomerContact,Customer Website For Customer Contact,Customer Websites,Customer website for customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{CustomerContactId}/customer_websites/{Id},application/json,application/json,sales.json
Sales,/customer_contacts/{Id},DELETE,DeleteCustomerContact,Customer Contact,Customer Contacts,Customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{Id},,application/json,sales.json
Sales,/customer_contacts/{Id},GET,GetCustomerContacts,Customer Contact,Customer Contacts,Customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{Id},,application/json,sales.json
Sales,/customer_contacts/{Id},PUT,PutCustomerContact,Customer Contact,Customer Contacts,Customer contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_contacts/{Id},application/json,application/json,sales.json
Sales,/customer_delivery_addresses,GET,GetCustomerDeliveryAddresses,Customer Delivery Addresses Collection,Customer Delivery Addresses,Customer Delivery Addresses Collection,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_delivery_addresses,,application/json,sales.json
Sales,/customer_delivery_addresses,POST,PostCustomerDeliveryAddress,Customer Delivery Addresses Collection,Customer Delivery Addresses,Customer Delivery Addresses Collection,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_delivery_addresses,application/json,application/json,sales.json
Sales,/customer_delivery_addresses/{Id},DELETE,DeleteCustomerDeliveryAddress,Single Customer Delivery Address Resource,Customer Delivery Addresses,Single Customer Delivery Address Resource,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_delivery_addresses/{Id},,application/json,sales.json
Sales,/customer_delivery_addresses/{Id},GET,GetCustomerDeliveryAddress,Single Customer Delivery Address Resource,Customer Delivery Addresses,Single Customer Delivery Address Resource,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_delivery_addresses/{Id},,application/json,sales.json
Sales,/customer_delivery_addresses/{Id},PUT,PutCustomerDeliveryAddress,Single Customer Delivery Address Resource,Customer Delivery Addresses,Single Customer Delivery Address Resource,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_delivery_addresses/{Id},application/json,application/json,sales.json
Sales,/customer_emails,GET,GetCustomerEmails,Customer Emails,Customer Emails,Customer emails,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_emails,,application/json,sales.json
Sales,/customer_emails/{Id},DELETE,DeleteCustomerEmail,Customer Email,Customer Emails,Customer email,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_emails/{Id},,application/json,sales.json
Sales,/customer_emails/{Id},GET,GetCustomerEmail,Customer Email,Customer Emails,Customer email,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_emails/{Id},,application/json,sales.json
Sales,/customer_emails/{Id},PUT,PutCustomerEmail,Customer Email,Customer Emails,Customer email,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_emails/{Id},application/json,application/json,sales.json
Sales,/customer_faxes,GET,GetCustomerFaxes,Customer Faxes,Customer Faxes,Customer faxes,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_faxes,,application/json,sales.json
Sales,/customer_faxes/{Id},DELETE,DeleteCustomerFax,Customer Fax,Customer Faxes,Customer fax,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_faxes/{Id},,application/json,sales.json
Sales,/customer_faxes/{Id},GET,GetCustomerFax,Customer Fax,Customer Faxes,Customer fax,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_faxes/{Id},,application/json,sales.json
Sales,/customer_faxes/{Id},PUT,PutCustomerFax,Customer Fax,Customer Faxes,Customer fax,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_faxes/{Id},application/json,application/json,sales.json
Sales,/customer_memos,GET,GetCustomerMemos,Customer Memos,Customer Memos,Customer memos,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_memos,,application/json,sales.json
Sales,/customer_memos,POST,PostCustomerMemo,Customer Memos,Customer Memos,Customer memos,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_memos,application/json,application/json,sales.json
Sales,/customer_memos/{Id},DELETE,DeleteCustomerMemo,Customer Memo,Customer Memos,Customer memo,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_memos/{Id},,application/json,sales.json
Sales,/customer_memos/{Id},GET,GetCustomerMemo,Customer Memo,Customer Memos,Customer memo,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_memos/{Id},,application/json,sales.json
Sales,/customer_memos/{Id},PUT,PutCustomerMemo,Customer Memo,Customer Memos,Customer memo,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_memos/{Id},application/json,application/json,sales.json
Sales,/customer_mobiles,GET,GetCustomerMobiles,Customer Mobiles,Customer Mobiles,Customer mobiles,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_mobiles,,application/json,sales.json
Sales,/customer_mobiles/{Id},DELETE,DeleteCustomerMobile,Customer Mobile,Customer Mobiles,Customer mobile,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_mobiles/{Id},,application/json,sales.json
Sales,/customer_mobiles/{Id},GET,GetCustomerMobile,Customer Mobile,Customer Mobiles,Customer mobile,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_mobiles/{Id},,application/json,sales.json
Sales,/customer_mobiles/{Id},PUT,PutCustomerMobile,Customer Mobile,Customer Mobiles,Customer mobile,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_mobiles/{Id},application/json,application/json,sales.json
